NAME	StromalScore	ImmuneScore	ESTIMATEScore
LU0748P3	1738.156458	2158.39981	3896.556268
LY2390P7	1490.249878	2408.708005	3898.957882
HN3537P3	1874.055926	1946.414799	3820.470726
BR10570P0	1902.186717	1747.088557	3649.275274
CR2490P2	1652.132122	1873.449378	3525.5815
ME12164P5	1714.808928	1965.043531	3679.852459
PA2415P6	1337.696039	2216.290337	3553.986376
CR2161P2	1637.165087	2052.467744	3689.63283
CR1563P4	1671.187989	1608.428122	3279.616111
GA2180P1	1810.37535	2172.317552	3982.692901
ME5274P1	1676.563471	2090.572019	3767.135491
CR15630P0	1828.145751	2152.623247	3980.768999
ME12221P0	1635.204092	1917.433749	3552.637841
GA3121P4	1697.3009	1819.974118	3517.275018
OV9427P4	1654.417805	2077.6765	3732.094305
SK12231P2	1676.527522	1495.530291	3172.057812
KI2432P8	1828.103237	2132.294364	3960.397601
GA6882P5	1794.372087	1990.621236	3784.993323
CR2528P5	1580.452921	2048.627652	3629.080573
HN3502P2	1891.439805	2309.126981	4200.566786
GL3379P7	1632.531229	1763.24643	3395.777659
BR9469P6	1269.009674	1860.031903	3129.041577
CR2531P4	1663.869402	1893.620928	3557.49033
PA2562P6	1652.736411	1714.288234	3367.024645
CR1520P3	1508.431658	1794.53896	3302.970617
CR2037P6	1697.372681	2197.774254	3895.146935
ES11084P0	1851.458287	1776.998348	3628.456634
PA1306P2	1768.435199	1905.296916	3673.732114
ME12064P0	1880.290063	2402.986617	4283.27668
ME12068P0	1499.076549	2017.164669	3516.241218
MC3603P7	1460.953772	1424.774392	2885.728164
ME12061P0	1612.547349	2477.506158	4090.053507
ES3874P2	1696.554345	2241.220631	3937.774975
CR2072P8	1597.605626	1513.257819	3110.863445
GL3014P4	1680.424299	1957.324459	3637.748758
ES11075P0	1782.10163	2008.02109	3790.12272
CV5104P1	2012.295027	2057.417544	4069.712571
LI6619P6	1234.972072	1623.121143	2858.093215
LI0941P6	1658.463966	1824.563617	3483.027583
ME11973P0	1744.199311	2351.502313	4095.701625
AM7076P3	71.47502026	2790.178756	2861.653776
SA13256P1	759.2605231	2511.750607	3271.01113
HN3792P7	1708.42354	1465.979077	3174.402617
SA0610P4	1370.381295	1916.809611	3287.190906
ME5277P0	1653.431468	1906.489743	3559.921211
ES11091P0	1768.398751	1845.590192	3613.988943
LU9348P7	1745.452134	1973.919365	3719.371499
LU5250P4	1538.650289	1491.210913	3029.861202
GA6897P8	843.0287417	1624.309164	2467.337905
SA10215P0	1426.708687	2351.824327	3778.533014
LU5414P1	1872.232812	1893.183027	3765.415839
LU6266P2	1699.949145	2105.827485	3805.776631
LU1429P5	1897.652053	2177.617835	4075.269887
LI1055P4	1456.993585	1448.018852	2905.012437
CR3547P2	1794.957843	2814.444915	4609.402758
ME12175P0	1365.275557	3081.523538	4446.799095
LY12966P5	1160.745976	2842.330508	4003.076483
LU9331P3	1781.212613	2244.10424	4025.316853
GA2109P7	1831.49045	1845.493406	3676.983856
OV1200P3	1596.668877	2298.823361	3895.492239
LY2264P2	1429.424681	2315.631372	3745.056053
GA13806P3	1627.059041	2112.143914	3739.202954
LU5244P1	1759.596125	1929.700806	3689.29693
LU11682P0	1531.82961	2075.814103	3607.643713
ME12183P0	1720.142714	2394.578199	4114.720913
PA5366P1	695.2629709	521.0794542	1216.342425
SA4040P4	1480.220807	1567.808603	3048.029409
BL9200P3	1821.801948	1704.976961	3526.778909
LU9351P4	1463.336809	1613.092542	3076.429351
CR6454P8	1578.074945	2042.834784	3620.909729
GA6203P5	1693.049442	2035.911883	3728.961326
LU0395P5	1858.011777	2063.070455	3921.082232
GL11310P0	1695.666275	2147.100011	3842.766286
BR5342P0	1643.440214	2243.039385	3886.479599
PA2405P4	1803.414013	1781.879349	3585.293362
LU11610P5	1500.630999	2301.87485	3802.505849
MC3050P7	1653.984876	1749.731053	3403.715929
HN2222P3	1751.133407	2030.452987	3781.586393
PA2451P5	1810.096542	2720.866113	4530.962656
GA6283P4	1774.741561	2725.560519	4500.30208
CR3595P2	1600.585594	1357.962437	2958.548032
ES3903P1	1803.234494	2350.194894	4153.429387
LU1775P2	1701.074035	3298.538319	4999.612354
ME12059P1	1540.102815	1968.484023	3508.586838
LU5245P4	1697.301004	2050.306763	3747.607767
PA1266P5	1800.256912	1800.965688	3601.2226
PA3546P2	1666.875404	1533.871781	3200.747185
ME5278P0	1477.863202	1227.551406	2705.414608
PA2416P7	1794.81907	1437.826151	3232.645221
HN3615P2	1604.73303	1847.442524	3452.175554
PA3003P2	1741.71588	2260.837772	4002.553652
PA5365P1	1708.457184	1611.644272	3320.101456
LU9337P2	1737.072343	1893.690454	3630.762797
LY2345P3	1338.452878	2307.039652	3645.49253
ES0199P5	1828.124106	2067.261884	3895.38599
CR6446P15	1398.084075	2203.461216	3601.545291
MU12499P0	1882.257549	1991.125342	3873.382891
CR2491P3	1561.149203	1734.333508	3295.482712
LU11548P0	1795.070478	1864.331082	3659.401559
BR5496P0	1675.949796	2728.544076	4404.493872
ME12137P1	1693.594312	2277.245339	3970.839651
BN9222P5	1184.73626	2334.451421	3519.187681
ME12127P1	1489.409518	2202.261037	3691.670555
BR9494P6	1548.959664	1854.768829	3403.728492
ME14013P0	1601.624787	1882.610728	3484.235515
UT3617P6	1790.28398	1976.791968	3767.075948
ME12102P3	1575.35641	2476.754273	4052.110683
CR6267P4	1620.558883	2872.065484	4492.624367
LU11742P0	1905.596673	1773.66039	3679.257063
ME12062P0	1151.544655	2808.192238	3959.736893
AL7174P4	-1057.623505	2637.929229	1580.305723
ME12114P5	1308.75918	1637.7798	2946.538981
PA13037P0	1554.122199	1711.265535	3265.387734
ME12109P0	1856.630586	2239.202471	4095.833057
HN5110P0	1673.665866	2043.459379	3717.125245
SA4060P1	1728.356331	1674.977835	3403.334166
CR2665P5	1332.91225	1914.41245	3247.3247
LU2539P9	1325.258441	2509.737863	3834.996305
ME12168P1	1697.346139	2219.289191	3916.63533
ME13984P1	1238.732936	2053.666541	3292.399477
GA2842P9	1392.378978	1304.872113	2697.251091
HN2574P12	1869.143009	1935.068397	3804.211406
CR5053P1	1707.293232	2018.736501	3726.029734
ES3864P3	1755.161624	1859.576205	3614.73783
LI6722P6	1199.620873	2588.889133	3788.510006
ES0176P5	1739.996306	2190.211222	3930.207529
GS11340P0	244.3784006	2434.503109	2678.88151
ME5275P0	1038.985658	2296.693471	3335.679129
CR15726P2	1534.407537	1661.043719	3195.451257
HN0366P4	1740.293011	1945.086416	3685.379428
ME14017P1	1936.817745	1589.402562	3526.220307
PA2454P7	1851.894031	1910.05601	3761.95004
PA3100P9	1636.378088	2162.276062	3798.654151
BR5346P1	1645.924899	2046.256364	3692.181263
LI2813P6	1682.5913	2081.503665	3764.094966
SA10242P0	1791.352599	2339.94855	4131.301148
CR6221P5	1867.363561	2566.539896	4433.903456
PA1280P3	1772.731226	1855.539727	3628.270953
LU5173P1	1892.579291	1959.219766	3851.799056
UT5324P1	782.5954354	1754.428719	2537.024155
LU1902P11	1419.606539	2243.996699	3663.603238
ME12086P0	1682.239005	2426.262249	4108.501254
LU9328P3	1883.443991	1783.826912	3667.270903
ME12212P0	1676.363424	2411.52571	4087.889134
CR4005P3	1514.944283	1554.231374	3069.175657
PA1316P3	1636.073902	2016.136623	3652.210525
LI6691P6	1747.573266	2252.802836	4000.376103
CR5082P1	1646.260858	2012.625339	3658.886197
LU5259P1	1818.724014	2184.4014	4003.125415
CR2054P3	1742.360597	2375.931339	4118.291936
LU5221P1	1740.73279	1943.829943	3684.562733
LU11588P0	1668.122984	2204.021393	3872.144377
CR6926P5	1905.357697	1813.468836	3718.826533
LU0894P3	1728.798817	2109.000235	3837.799052
LI6718P8	923.6568796	1903.669269	2827.326149
AL7155P2	-236.405037	1467.020474	1230.615437
LI6660P6	1810.886038	2411.49034	4222.376378
BR10598P1	1767.859667	2749.945204	4517.804871
SA16043P0	1740.931225	2498.590545	4239.52177
BR10014P0	1583.276244	1792.346115	3375.622358
BR10582P0	1593.956832	1132.328662	2726.285494
SA4058P2	983.6533037	1879.81169	2863.464994
AD0484P4	1838.410131	2324.437966	4162.848097
PA3136P6	1643.33014	1238.102532	2881.432672
LU11796P0	1321.081234	2382.093983	3703.175217
LU0741P5	1862.354496	1869.120537	3731.475034
PA1373P2	1824.245007	2849.626201	4673.871209
ES0218P9	1352.518681	1443.707182	2796.225864
LI6617P5	1171.107022	3336.301662	4507.408684
LU2503P4	1590.43387	2056.232593	3646.666463
CR3344P3	1719.615115	2385.605424	4105.22054
PA2426P8	1328.368273	2633.551091	3961.919364
OV13609P1	1763.794197	1580.230768	3344.024965
LI11484P1	1600.713431	1785.125388	3385.838819
BR5019P1	1304.83304	1598.283934	2903.116974
HN2603P7	1693.434422	2378.947279	4072.381701
LU5170P2	1557.841603	1924.147986	3481.989589
GA2253P2	1737.791255	2246.683739	3984.474995
SA10168P0	1886.407749	2168.739245	4055.146994
LU2080P7	1092.664503	3047.214047	4139.87855
BR6703P4	1861.468677	2159.369671	4020.838347
PA4007P2	1760.834003	1616.817786	3377.651789
LI5132P2	1746.238032	1806.835494	3553.073526
SA4083P4	1634.237516	1192.584009	2826.821525
HN5127P1	1742.417223	1691.031057	3433.448281
ME11974P1	1634.882728	2050.281111	3685.163839
PA1252P4	1689.057925	1695.198903	3384.256828
LU11812P0	1671.367652	1811.691383	3483.059035
LU5211P4	1645.220955	1477.410843	3122.631798
ME12060P0	1509.304714	2046.43609	3555.740805
CR2559P6	1672.038977	1931.854007	3603.892984
GA6211P4	1895.511241	2381.039165	4276.550406
CR6447P19	1717.338054	2019.661202	3736.999255
CR15415P3	1827.356348	2011.250976	3838.607324
LU11876P0	1620.864106	2056.926447	3677.790553
HN3697P3	1454.347928	1810.657916	3265.005844
GA6275P5	1761.964298	2571.88127	4333.845568
BL5422P1	1595.965229	1941.495265	3537.460494
LI1097P6	1695.655059	1619.431141	3315.0862
LU9335P4	1580.253906	1582.142391	3162.396298
BR5492P0	1525.440919	1756.408949	3281.849869
LY6934P6	1025.144534	2112.754462	3137.898996
OV5397P0	2016.61449	2372.280864	4388.895354
MC1454P7	1410.367055	2292.924877	3703.291932
UT5317P1	1716.532682	1785.555794	3502.088475
CR0004P5	1767.970489	2175.032125	3943.002615
SA10138P0	1635.66551	2213.411361	3849.07687
ME12217P0	1042.2857	2547.556272	3589.841972
CR11374P3	1744.151256	1559.232149	3303.383405
GA0114P2	1621.397483	2636.163541	4257.561024
LI6615P6	1138.520343	2286.497823	3425.018166
ME12184P0	1884.780197	2038.025978	3922.806175
MU12561P1	1635.706255	1841.672082	3477.378337
PA6285P7	1665.298132	1593.329839	3258.627972
LU11855P4	1541.758181	1596.052355	3137.810536
BN5462P0	1869.407703	1796.545426	3665.953129
PA13019P0	1682.837852	1925.838192	3608.676045
ME12067P0	1559.954921	1912.540226	3472.495147
LU5172P1	1561.204829	2363.288414	3924.493243
GA6833P6	863.2753044	1509.113453	2372.388757
PA5379P1	1839.547697	1975.025032	3814.572729
CR6250P6	1701.219583	1855.826575	3557.046158
GL6602P5	1596.088351	3015.048168	4611.136518
ME14014P0	1896.915045	1791.555943	3688.470988
CR3348P8	1740.255063	1476.958132	3217.213195
LU6429P8	768.6704491	2388.499289	3157.169738
ME9382P3	1720.797163	2089.225637	3810.0228
SA4136P4	1594.896783	2064.292842	3659.189626
LI1081P5	1447.245835	1683.49907	3130.744905
CR5095P1	1745.947853	2227.068177	3973.01603
OV3425P6	1716.872424	1468.257105	3185.129529
LI6659P5	1055.801248	2010.928974	3066.730222
ME11999P0	1780.231684	2296.368378	4076.600062
CR3448P3	1523.047686	1444.134826	2967.182512
BR0438P5	1774.321646	1383.297022	3157.618668
PA6262P6	1629.937414	1903.579879	3533.517293
SA4129P0	866.6601234	2068.776926	2935.43705
SA10153P0	1953.219937	1607.739826	3560.959763
LI5130P2	1435.777443	1827.794753	3263.572196
HN3472P1	1819.022175	2070.241927	3889.264101
MU12582P1	1458.646994	1773.800744	3232.447738
ME12130P0	1495.25215	1961.435636	3456.687786
UT14026P4	1787.81209	2098.557646	3886.369736
ME13993P1	1733.567301	2376.284997	4109.852298
LU5205P1	1759.352582	2039.417495	3798.770077
GA13757P2	1885.497367	2180.395856	4065.893223
ME12026P0	1673.513747	1945.872405	3619.386152
BN10445P2	1802.622392	2046.179078	3848.80147
OV14972P1	510.5907708	360.4356966	871.0264675
CR2073P8	1783.862465	2182.344946	3966.207411
BN3733P9	1302.804021	2484.568776	3787.372796
CR5033P6	1473.616468	1584.15822	3057.774688
GA6305P9	1688.600987	2520.234277	4208.835264
PA6247P7	1482.916014	1228.423351	2711.339365
ME12075P0	1762.773722	1730.0226	3492.796322
CR2506P7	1794.874415	2056.547772	3851.422187
ME12111P4	1525.28406	2312.185943	3837.470004
OV3355P4	1817.371035	2147.181244	3964.552279
UT5323P1	1684.223544	2046.045872	3730.269416
LU0009P5	1927.879327	2077.350501	4005.229827
PA1443P4	1805.079467	1876.769319	3681.848786
LU6414P8	1497.566703	1026.70554	2524.272243
GA6891P7	1854.163384	2239.279744	4093.443129
GA6875P7	1803.001293	1752.372419	3555.373712
CR3403P5	1726.863084	2125.243186	3852.10627
LI0334P6	1688.358489	1807.156066	3495.514555
PA6264P5	1722.995664	2053.850866	3776.84653
LI6677P6	1701.840539	1933.536413	3635.376952
LY2240P2	1336.171566	2843.852587	4180.024154
LU13945P0	1840.586497	2174.320269	4014.906766
KI10114P0	1229.630543	1705.502695	2935.133238
CV10071P4	1888.675582	1980.556751	3869.232333
HN0696P6	1987.328911	2214.839428	4202.168338
CR3819P0	1940.867957	1839.754407	3780.622364
CR6803P10	1602.071994	1663.372328	3265.444321
GA0139P2	1646.939628	1591.465569	3238.405197
SA13510P1	1455.729054	2342.825663	3798.554717
LU5183P3	1604.313548	1897.142657	3501.456206
CR3805P4	1518.998492	2389.346926	3908.345418
SA12961P1	1001.623293	2396.631175	3398.254468
PA9447P3	1269.498108	1535.660238	2805.158346
GA6881P7	1783.859875	2577.178277	4361.038152
LU5190P1	1601.674555	1758.804606	3360.479161
CR5029P1	1991.377325	1639.147178	3630.524503
LI3205P4	1475.260397	2772.921916	4248.182314
OV9502P5	1753.204199	1820.525522	3573.72972
LU5137P1	1701.341948	1756.070673	3457.412621
LY11632P1	1510.705183	2459.450419	3970.155602
OV2546P8	1598.059643	1729.490858	3327.550501
CR0560P8	1525.131369	2483.292063	4008.423432
BR9234P4	1050.607409	1830.803333	2881.410742
CV5105P1	1930.403099	2069.71589	4000.118988
ME11985P0	1661.690718	2162.611282	3824.302
CR3056P6	1769.594661	2247.078724	4016.673386
LI6710P7	1582.790471	2121.704497	3704.494968
GA13764P0	1818.468853	2300.532591	4119.001444
LU5223P5	1670.478384	2066.832429	3737.310813
BR5017P1	1564.491885	2104.176764	3668.668648
LI6601P10	1772.421503	2332.74736	4105.168863
CR2814P3	1481.039956	2009.569477	3490.609433
LU6479P12	1815.608612	3196.80401	5012.412621
LU5159P3	1567.493247	2053.527138	3621.020385
ME12171P0	1765.724281	1995.205179	3760.92946
MU12666P1	1720.237102	1658.372777	3378.60988
HN5115P1	1637.157375	1848.941424	3486.098799
SA10941P1	1731.502213	1855.145226	3586.647439
ME12080P4	1377.856685	2052.834756	3430.69144
HN3293P3	1608.55458	3086.973187	4695.527767
ME12165P1	1837.843348	2010.074169	3847.917517
LU2567P9	1527.478909	2833.037803	4360.516712
CR5054P1	1823.402433	1896.059384	3719.461818
ES0191P4	1673.865394	2249.063552	3922.928946
LI6280P6	1022.388766	3479.299227	4501.687993
LU11713P0	1527.537291	2260.308711	3787.846002
BR5494P0	1779.686911	2082.381505	3862.068416
PA2020P5	1777.506357	2303.593215	4081.099572
GA6202P5	1764.55424	1937.57757	3702.13181
UT3759P5	1595.657256	2029.922692	3625.579948
OV5391P0	1646.411919	2728.794793	4375.206711
LU5237P1	1679.952469	1729.957524	3409.909992
ME12035P1	1467.775082	2173.701968	3641.47705
HN9298P5	1507.532903	1695.121751	3202.654654
BR5014P1	1960.196944	2103.007442	4063.204387
AL5541P1	365.4826615	2773.750656	3139.233317
SA4061P2	1963.060124	1962.536756	3925.59688
PA5131P2	1575.040295	1554.702426	3129.742721
ES0201P4	1920.318048	2560.682797	4481.000845
ME12161P2	1651.919452	1696.241062	3348.160514
LU5268P1	1684.909618	1916.866703	3601.776321
ME12207P0	1939.872947	2281.348307	4221.221255
LU1656P5	591.6852994	1843.609558	2435.294857
LU11631P1	1400.592865	2321.278742	3721.871607
CR14876P1	1786.815176	1613.371511	3400.186688
SA4098P1	1470.262817	1390.334586	2860.597402
ME12057P1	1648.13164	2160.703406	3808.835046
CV3636P2	1441.319008	1956.881681	3398.200689
PA0573P2	1621.168484	1924.951978	3546.120462
TE3357P3	1240.755303	2441.216634	3681.971937
GA13760P0	1990.400728	2152.614637	4143.015365
HN5124P0	1426.43345	2769.976955	4196.410406
OV2027P8	809.7130195	103.5543323	913.2673518
LU11671P1	1640.881599	2514.17751	4155.059109
LU11856P0	1782.183904	2278.783895	4060.967799
CR6286P8	1792.558827	2213.726173	4006.285
LU5251P1	1790.104709	2357.464635	4147.569344
CV10955P3	1570.932681	1897.455579	3468.388261
CR2568P7	1639.368034	2166.29863	3805.666664
LU5165P1	1730.028895	1462.632548	3192.661443
AL7142P2	-316.9638125	3167.588753	2850.62494
LI1074P7	1783.05091	2199.029084	3982.079994
XX2461P5	1558.63477	1505.444634	3064.079404
SA10178P0	1700.911579	1508.086935	3208.998514
LI5129P0	1515.419224	2372.687669	3888.106894
CR3444P8	1721.168163	2849.929695	4571.097858
BN5463P0	1691.183806	2131.603126	3822.786931
OV15398P0	1778.197066	2223.052547	4001.249614
HN3456P2	1665.779898	3165.599869	4831.379768
GA2435P6	1668.756548	1856.41538	3525.171928
CR3157P4	1540.236249	3065.928149	4606.164398
GA2254P9	1689.726951	1968.790555	3658.517506
BN3801P2	1782.329349	2041.996071	3824.325419
PA6213P6	1752.850754	1760.950627	3513.80138
HN2447P5	1895.239126	2228.159977	4123.399103
MC3416P3	1627.950741	1440.043307	3067.994048
LI6206P5	1629.331239	2408.950646	4038.281885
CR15724P4	1672.807168	2330.962177	4003.769346
LU11586P0	1001.962099	2493.448103	3495.410202
SA4028P2	906.46406	1644.2358	2550.69986
ME12154P0	1663.901512	2533.927835	4197.829347
LU2455P8	1377.870861	1353.960357	2731.831218
PA2409P5	1808.372356	1331.713989	3140.086345
ME14006P1	1511.925201	1943.179973	3455.105174
LU1304P5	1845.251746	1925.316795	3770.568541
OV2029P8	1635.105972	1960.149863	3595.255835
GL11319P0	1826.70681	1961.924449	3788.631258
ME14009P0	1617.978274	2859.505899	4477.484173
ME13986P1	1697.082829	1887.147486	3584.230315
CR5056P2	1518.07404	1604.874329	3122.948369
CC6658P5	1700.580588	2324.003427	4024.584015
CR5087P1	1787.716058	1890.135902	3677.85196
CC11307P0	1911.075341	2078.820623	3989.895964
HN3796P5	1737.981428	1833.530012	3571.51144
LI6643P5	1412.818476	2576.809309	3989.627785
CR1400P2	1816.375775	1803.932273	3620.308048
PA0527P7	1437.142191	1628.668817	3065.811008
ES9500P6	1630.327679	1848.269839	3478.597518
ME12025P0	1836.43439	2038.843567	3875.277957
GA13745P3	1913.728056	1553.399051	3467.127106
LU5206P1	1544.606702	1932.818441	3477.425143
PA5415P1	1666.84367	2099.00178	3765.845449
BR5484P0	1713.488754	1873.986749	3587.475504
GA2955P6	1775.705519	1442.249594	3217.955113
ES0178P5	1690.866801	1382.101072	3072.967873
PA6259P6	1773.948872	2257.396404	4031.345276
CR6235P6	1755.722952	2603.096128	4358.81908
SA13302P3	1247.02296	1830.655917	3077.678877
PA2847P7	1641.449313	1951.143726	3592.593039
SA13306P2	1182.216436	2324.226694	3506.443131
SA10199P0	1757.125531	2561.544713	4318.670245
CV10040P0	1848.882298	2152.967417	4001.849715
LI6700P6	1698.702592	2304.919954	4003.622546
LY3654P3	1436.832207	3324.33102	4761.163228
LU5164P2	1491.628399	1514.023367	3005.651765
OV5392P0	1748.458741	2618.900263	4367.359004
CR2848P0	1632.410999	2136.932884	3769.343883
CR6854P5	1345.609785	2516.595801	3862.205585
SA10182P0	1643.81635	1500.729977	3144.546327
HN3508P8	1640.977084	1957.233793	3598.210878
OV2017P9	1300.626517	2670.430614	3971.057131
ME11995P1	1527.129592	1939.504074	3466.633666
CR9259P2	1669.418655	1695.610155	3365.02881
PA3065P6	1555.450237	2807.838824	4363.289061
LU11873P0	1789.440203	1822.207225	3611.647428
GA0074P10	882.0140098	2479.527002	3361.541012
PA3006P7	1625.950435	2869.672944	4495.623379
CR1795P3	1643.714971	1615.882137	3259.597108
OV14654P3	1457.342102	1979.354648	3436.69675
CR0196P6	1479.338987	3192.914933	4672.253921
BL5428P0	1695.606692	2329.667008	4025.2737
SA10187P0	1279.925075	1104.93072	2384.855796
AL5575P2	-521.0115262	2234.99411	1713.982584
LU1271P5	1388.056498	3036.2662	4424.322698
PA3139P5	1587.416467	1984.718376	3572.134843
LU11760P4	1766.755038	1841.706415	3608.461453
CR5040P7	1771.330604	1828.395452	3599.726056
LI6662P4	1836.964776	2420.50649	4257.471267
GA0075P9	1686.168939	2078.177935	3764.346874
LU1160P3	1850.774874	2084.175833	3934.950707
BL9209P2	1724.973098	2071.68513	3796.658228
LI6650P8	800.1829609	2031.585785	2831.768745
LI0348P7	1665.072946	2274.571889	3939.644836
BL5420P0	1475.930706	2083.804199	3559.734905
CR2556P8	1602.904627	1651.714799	3254.619426
ME12044P1	1438.84128	1823.320454	3262.161735
LY9604P2	1135.917824	2065.031522	3200.949346
GA0318P4	1872.204993	1911.979048	3784.184041
CR2864P8	1493.058305	1403.97456	2897.032865
PA5313P4	1673.58098	1582.525692	3256.106673
SA4148P0	1685.701182	1995.144554	3680.845736
LU1508P8	1637.446153	1940.901393	3578.347546
LI6669P8	1275.343189	2446.780644	3722.123833
SA13375P0	1866.374404	1894.040542	3760.414945
LU13943P0	1587.332195	2497.489163	4084.821357
GS11330P0	776.3502047	433.3997872	1209.749992
PA0692P7	1662.702697	1572.887774	3235.59047
CR14912P1	1675.851133	2107.689094	3783.540228
CR3811P2	1779.835561	1495.720844	3275.556405
BR9479P5	1589.585533	1546.548322	3136.133855
LU11882P0	1807.009368	1889.927735	3696.937103
SA3302P3	1331.640293	2539.595063	3871.235355
CR2508P4	1731.08451	1901.402323	3632.486833
ME5283P1	1485.763688	1551.046516	3036.810204
GA3341P2	1417.023002	3094.365011	4511.388013
KI9309P8	1356.503794	1203.596518	2560.100312
CR15287P3	949.7142516	2062.175409	3011.889661
AL5535P1	-385.2092035	2279.931252	1894.722048
GA0023P5	1420.879554	1983.296241	3404.175795
CR6849P12	1765.40887	1955.623197	3721.032066
BL5440P0	2070.36223	1781.604519	3851.966749
LU11614P0	1383.639989	1342.261727	2725.901716
ME12084P1	1428.763954	2132.109121	3560.873074
LU2963P2	1752.418361	1964.604783	3717.023144
ES3865P4	1736.175264	2394.925518	4131.100782
LU11692P0	1752.643365	2161.358079	3914.001445
PA6230P5	1872.471491	2072.724564	3945.196055
LU5236P2	1977.243337	1844.547067	3821.790404
SA4109P0	167.477892	1260.84435	1428.322242
ME12144P2	1621.518822	1878.879968	3500.39879
BR6698P9	1256.056418	2794.470848	4050.527266
GA6898P7	1800.607493	2600.859869	4401.467362
BL9212P2	1860.951175	1979.094451	3840.045626
CR15134P2	1665.827638	1696.430059	3362.257696
LU6433P4	1882.101078	2203.533315	4085.634393
SA13230P1	1644.614155	1765.952485	3410.566639
GA13804P0	1909.964999	2033.693065	3943.658064
LI6278P3	1720.756222	2050.43054	3771.186762
CR0012P5	1705.828779	2057.105711	3762.934489
LU5269P4	1608.549605	1867.088786	3475.638392
KI10102P0	1512.363953	1558.600516	3070.964468
LU6484P2	1808.311345	1616.447224	3424.758569
MU12533P0	1567.346045	1995.865233	3563.211278
LU5185P9	1675.827834	1787.31567	3463.143504
LI9320P4	1689.379033	1735.449074	3424.828108
LU2042P11	1722.807987	2337.346804	4060.154791
GA6836P8	1718.178143	2105.702472	3823.880614
ME12045P0	1866.056836	1909.244761	3775.301597
LU5257P2	1698.634076	2101.224923	3799.858999
PA9451P3	1872.877827	1597.632228	3470.510056
LU11894P0	1841.82783	2058.849197	3900.677027
CC6279P6	1479.302566	1858.848324	3338.15089
LU5247P1	1602.374661	1454.628118	3057.002779
SA10162P0	1484.197048	1226.326043	2710.523091
LU5188P2	1610.355408	1918.685608	3529.041016
BR9480P3	1876.906493	1396.100546	3273.007039
BR10578P0	1850.338261	1774.791321	3625.129582
BR3267P4	1894.80292	2172.29686	4067.09978
CR5101P1	1759.395171	1908.363113	3667.758283
LU11575P0	1660.565576	1171.325727	2831.891303
GL0720P5	1772.127761	2048.837583	3820.965344
ES0189P5	1675.605395	2521.800898	4197.406292
GA1224P6	1777.766223	1977.062516	3754.828739
MC3128P7	1618.032375	1525.028392	3143.060766
CR2346P7	1502.964652	1647.172335	3150.136987
GA0019P2	1734.789619	2382.671656	4117.461275
CV3649P9	1707.209613	2933.757378	4640.966991
KI11410P0	1755.779253	1667.724755	3423.504008
SA10245P0	1612.325891	1898.939806	3511.265697
CR2394P3	1633.810236	2723.457922	4357.268157
LU1419P0	1615.481381	1587.207703	3202.689085
ME12104P0	1789.469963	2684.674423	4474.144386
LI0414P4	1965.51221	1772.723939	3738.236149
CV10946P1	1337.220893	1671.643532	3008.864425
GA13744P2	1718.82443	2090.108056	3808.932486
ME12007P0	1752.018463	2152.345065	3904.363528
CR1742P2	1792.91154	2188.117246	3981.028786
XX2428P9	1443.462349	1612.481273	3055.943622
SA3838P2	1955.363204	1624.590796	3579.954
LU5228P3	1372.300761	1737.178638	3109.479399
BL5002P1	1683.307104	1907.162612	3590.469717
PA1338P2	1509.336358	2169.630837	3678.967196
LU11670P1	1670.779493	1948.935399	3619.714892
CR3278P6	1897.156067	2646.471196	4543.627263
BL5008P1	1712.693146	1946.970195	3659.663341
OV9428P3	1401.451924	1169.878139	2571.330063
HN5117P1	1381.349774	3047.581034	4428.930808
ES0141P5	1658.818044	3219.942269	4878.760313
ES2356P6	1569.774442	1790.874234	3360.648676
ME12087P1	1526.504132	2139.360149	3665.864281
GS11354P0	1386.425643	1502.531412	2888.957055
ME13982P1	1706.536379	1637.936063	3344.472442
LU9340P5	1763.110359	1976.734368	3739.844727
SA10227P0	1643.300027	1946.982836	3590.282863
OV9419P4	1899.107337	2507.897851	4407.005188
LU11951P0	1788.383967	2149.606158	3937.990126
AM7440P1	-181.0556277	2642.564672	2461.509044
LU0861P4	1747.80179	1900.121552	3647.923342
GA13750P4	1716.207695	2115.778438	3831.986132
ES0148P3	1842.869679	1944.836574	3787.706254
SA3829P6	1904.438898	1930.602564	3835.041462
ME9396P2	1833.001656	1971.908723	3804.910379
OV5299P2	1659.152753	1747.31833	3406.471083
CV10953P4	1461.71042	1705.430754	3167.141174
LU5241P1	1485.653052	1932.255202	3417.908255
CV3633P6	1577.728514	1756.88422	3334.612734
BN2289P25	1180.452759	1500.003679	2680.456438
SA4113P3	1664.019049	1734.444101	3398.46315
CR6253P3	1660.622744	1949.651284	3610.274027
LU6918P7	1753.51845	2151.765298	3905.283748
SA3847P3	753.8129825	1470.876338	2224.68932
SA13455P0	1537.149385	2544.862899	4082.012284
PA9435P2	1887.420672	1711.870138	3599.29081
LU5187P1	1435.516011	2038.731053	3474.247064
CV10069P4	1558.131576	1439.168591	2997.300167
CR14998P5	1664.783124	1926.572604	3591.355729
BL9210P2	1736.599659	1757.026922	3493.626581
LU5351P0	1806.036999	2018.412131	3824.44913
LI0574P4	1709.91546	1970.028088	3679.943548
CR3300P5	1741.001745	1982.75456	3723.756305
