NAME	StromalScore	ImmuneScore	ESTIMATEScore
ME5285P1	-719.3148838	-682.7898419	-1402.104726
ES11088P2	60.71987815	497.63048	558.3503581
LU2514P5	-914.7729567	-1449.410316	-2364.183273
LI1068P5	-930.0044005	-250.2438383	-1180.248239
ME12177P0	-903.4540774	-536.7128942	-1440.166972
LY6942P9	-383.1253165	424.9552408	41.82992431
LU5254P1	-1279.106443	-791.6833893	-2070.789832
ME12137P1	-729.6594961	-360.8508606	-1090.510357
LU1302P4	-1301.901353	199.1108621	-1102.790491
CR6453P20	-1629.792359	-375.6473384	-2005.439697
SA2466P0	-630.4058522	-1037.820408	-1668.22626
HN3792P7	-1025.765073	-624.5812939	-1650.346367
LU5233P3	-1684.657088	-1615.845484	-3300.502572
ES3905P4	-767.7341168	-217.4603055	-985.1944224
BR5346P1	-448.3599764	254.3846112	-193.9753652
PA6231P3	1048.401268	1578.074603	2626.475871
ME12075P0	-723.6553913	-401.5495681	-1125.204959
LU5152P3	-1262.181079	-540.4546657	-1802.635745
PA13946P0	468.1364931	720.7656767	1188.90217
OV2027P8	-958.3266884	-1090.071365	-2048.398053
LU1776P3	-729.2801726	-109.6975746	-838.9777473
BR9494P6	-1409.820597	-317.2914436	-1727.112041
KI2552P5	151.7471758	661.8090751	813.5562509
SA5396P0	-101.9725219	-144.8813073	-246.8538292
PA2410P6	-1961.506254	-435.5566103	-2397.062865
LU6484P2	-354.6303786	-207.6893996	-562.3197783
LU11612P1	-1851.809781	-529.7442896	-2381.554071
ES0148P3	-1910.010741	-1217.391778	-3127.402519
BR10014P0	-1061.437568	-624.4752428	-1685.91281
CR9242P3	-1033.97432	-223.9238238	-1257.898144
AL5514P1	-1543.472583	2426.049113	882.5765302
PA9452P3	215.9933576	704.1540862	920.1474437
LU5221P1	-417.882306	-586.4856671	-1004.367973
LU5183P3	-1849.852113	-1482.344818	-3332.196931
BN6303P3	-1812.735165	-1471.412277	-3284.147441
ME12124P0	-378.2791242	316.0570455	-62.22207872
LY6696P4	275.9993209	2813.734554	3089.733875
CR4004P1	-2135.325725	-770.6990171	-2906.024742
AL7445P3	-1423.226409	2460.43033	1037.203921
CR5055P1	-1213.305964	-551.1116226	-1764.417587
BR9234P4	-1692.013782	-682.3499228	-2374.363705
GA2148P4	-306.4397064	635.1305422	328.6908358
LU1258P5	-910.0580357	-399.1797198	-1309.237756
LU13942P1	-1499.463437	-1394.792131	-2894.255568
LU11714P0	-1881.315608	-1228.12214	-3109.437748
SA1340P1	-223.9064941	-305.4191295	-529.3256236
CR5093P1	-884.2557782	-347.6360399	-1231.891818
LU11713P0	-1023.9058	-325.8138975	-1349.719697
LU11605P0	-20.91771075	3148.914596	3127.996886
ME12214P0	-672.6304403	-1097.262735	-1769.893175
CR2814P3	-104.6371937	472.9328742	368.2956806
SA3841P9	-850.8770457	-598.7459366	-1449.622982
ES0214P4	-1118.628146	-116.6209521	-1235.249098
CR3235P4	-788.4867204	-52.44046885	-840.9271893
ME12085P5	-1088.363405	-723.91002	-1812.273425
HN2167P5	-742.6042246	273.8357438	-468.7684809
SA13302P3	-540.2462475	-797.4830784	-1337.729326
HN3533P6	-1192.946402	125.0340089	-1067.912393
CR2161P2	-1324.392801	-758.9088975	-2083.301698
ME12113P2	-1037.42179	-878.7641812	-1916.185971
PA1457P4	447.1609524	867.6119668	1314.772919
ME12109P0	637.8180301	-76.19226092	561.6257692
ME5338P1	-1677.813871	-370.5374806	-2048.351352
ES9279P3	-249.2132388	-46.7216096	-295.9348484
HN2448P8	-587.3857513	262.6087332	-324.7770181
LI1097P6	-294.7070842	-413.2900222	-707.9971064
OV2015P5	-945.013286	-819.7862318	-1764.799518
CR5052P1	-1998.133237	-783.326383	-2781.45962
LU0884P9	-1425.875911	-715.958493	-2141.834404
LY2264P2	-106.6385964	2479.781888	2373.143292
LY1487P2	609.2058426	2929.943642	3539.149484
LU6421P7	-1967.579396	-1778.101046	-3745.680442
SA13298P0	801.9147039	225.2007445	1027.115448
HN3674P6	-319.3441844	498.9403817	179.5961974
LU6911P8	-1416.172042	-466.33795	-1882.509992
HN3536P5	-1321.615796	-346.0808541	-1667.69665
LU11645P0	260.8497781	638.4142183	899.2639964
OV3596P6	-17.06743763	443.9182699	426.8508323
GA6866P8	-1000.546104	-91.59568658	-1092.14179
BN13331P0	-150.1461097	-910.8665246	-1061.012634
ME12024P0	-1493.985083	-1209.363629	-2703.348712
GA13764P0	-294.5386524	590.7865461	296.2478937
LU0861P6	-1331.927894	-725.701675	-2057.629569
CR14911P1	-523.2504947	-5.674994654	-528.9254893
LU5189P1	745.9271615	467.535186	1213.462347
GA6831P6	-327.6929294	439.6045519	111.9116225
SA10145P0	208.5542408	750.0300652	958.584306
CR5089P2	-1081.519931	-287.0747418	-1368.594673
CR6252P6	-774.2101707	46.11908961	-728.091081
CC6702P5	-519.7705089	-408.3923101	-928.162819
LU2551P8	-1846.092554	-650.9803988	-2497.072952
LU5369P1	-1708.823497	-1561.338202	-3270.161699
CV3649P9	-253.0793999	733.5285263	480.4491264
LY2324P2	1204.871909	2921.743692	4126.615601
BN2331P2	-752.1298281	-850.8103795	-1602.940208
ME5284P1	-1224.172509	-885.7332851	-2109.905794
LU5154P3	-439.0976457	-211.8100153	-650.907661
LU5147P3	-1657.627451	-457.6430204	-2115.270472
LU1143P9	-595.7149188	-412.9417966	-1008.656715
OV1327P6	-1957.734097	-1041.740142	-2999.474238
LI1058P7	131.9989619	781.5012085	913.5001704
PA1222P6	-139.8051041	814.5913693	674.7862652
LI6601P10	-587.5583958	715.5326764	127.9742806
CC6639P3	-98.25358279	-53.65987608	-151.9134589
BR5023P0	-892.1756177	-1272.977714	-2165.153331
SA4113P3	1661.732729	1255.262475	2916.995204
LI6280P6	-263.3627557	1658.080474	1394.717718
ES3874P2	425.1165495	2901.797328	3326.913878
TH9294P2	522.015526	626.698746	1148.714272
CR14912P1	181.1383586	819.823984	1000.962343
PA0527P7	-90.30032177	347.1210879	256.8207661
ME12119P0	-564.5741539	-176.1844691	-740.7586229
CR2285P9	-2020.156291	-892.2356799	-2912.391971
ES0191P4	-1488.618567	-402.2149696	-1890.833537
BN5453P0	-423.7292144	-840.9950434	-1264.724258
LU5257P2	-1931.039377	-1359.420497	-3290.459874
LU5192P2	-1667.103004	-1485.259824	-3152.362829
LY6931P7	-551.7490921	1467.334871	915.5857791
ME9370P5	-1565.303889	-913.8653199	-2479.169209
LU5350P0	-1253.394088	-828.4193817	-2081.813469
PA1265P8	-1079.944246	32.02128114	-1047.922965
ME3608P2	-743.2111845	-204.7698466	-947.9810311
BR10540P0	-437.2399181	-60.485471	-497.7253891
PA1413P6	464.8223163	1164.342753	1629.16507
LU5386P4	-619.6312949	-795.1474443	-1414.778739
CC6625P8	-694.248539	-157.4611073	-851.7096463
CR6310P3	-2237.055565	-635.8234553	-2872.87902
SA4008P3	243.5406857	20.43487987	263.9755656
LU5401P0	-271.3267634	382.2958137	110.9690503
LU5186P1	-2417.75811	-853.9812815	-3271.739391
CR5046P1	-1836.153154	-828.6003698	-2664.753524
MC3603P7	-489.1025757	-232.1204971	-721.2230728
TH1442P4	-1693.075847	-608.2061491	-2301.281996
ES0159P5	-1125.876714	-232.9538188	-1358.830533
LY3654P3	200.6400839	3165.961768	3366.601852
CR15303P3	-1396.717148	-763.569933	-2160.287081
CV10953P4	-105.4039827	26.84741449	-78.55656823
GA13739P0	-722.893455	193.5699923	-529.3234627
CR3211P7	7.192079464	169.1640506	176.3561301
LU5205P1	-446.7184233	404.4679548	-42.25046854
SA4128P0	499.2520635	766.159798	1265.411862
CV14776P2	-843.2331829	-676.1336051	-1519.366788
BR5022P2	-1428.43475	-1045.765838	-2474.200588
CR3424P9	-1156.39559	-431.6951695	-1588.09076
LU5263P5	-1289.329763	-1361.595858	-2650.925621
ES11087P0	66.64045148	-123.885624	-57.24517251
GL3014P4	-487.8724236	110.2641447	-377.6082789
SA10187P0	539.0052957	-526.8721242	12.13317146
LU6439P4	-1013.27591	-234.4501261	-1247.726036
LU11614P0	-269.0106093	350.8068389	81.79622957
CR15630P0	-213.976069	510.5238847	296.5478157
PA9450P3	-252.4889354	393.0969706	140.6080351
ME12181P0	-741.6478448	-459.2054464	-1200.853291
KI11410P0	-326.4654145	15.27183331	-311.1935812
CR2346P7	-872.8586402	-82.86573147	-955.7243717
SA16043P0	-156.7542967	-324.0584323	-480.812729
OV3708P7	-676.6919314	-356.2020129	-1032.893944
HN2599P7	-373.716223	448.4759666	74.75974363
CR5030P5	-1292.192598	-163.5984002	-1455.790998
OV9423P3	-171.0443684	309.9027566	138.8583881
ME12168P1	-304.8802031	-129.186008	-434.0662111
PA6246P7	-951.5961694	-585.7973927	-1537.393562
LU11760P4	136.2897178	196.1409136	332.4306314
LU5161P2	-1685.493668	-535.2567234	-2220.750391
LI6306P7	-1052.211934	-21.67556873	-1073.887503
CR5033P6	-2049.026453	-849.500021	-2898.526474
SA13542P0	-646.5009327	-346.9033899	-993.4043227
GA6828P5	-441.6118894	367.2736681	-74.33822133
GA0091P10	-1177.36876	-548.9540283	-1726.322788
LU5187P1	-482.4134729	219.3920485	-263.0214244
ME9382P3	-994.9169916	-663.903416	-1658.820408
GA0046P4	-599.6237301	-270.7967171	-870.4204473
SA4106P2	-617.1038701	-1132.583778	-1749.687648
GS11334P0	-200.1162916	-329.0398082	-529.1560999
CR6249P5	-1597.67301	-596.3217027	-2193.994713
LU5217P1	-1872.247837	-1361.459565	-3233.707402
LU6920P9	-619.9780923	949.4640419	329.4859496
BN3816P6	-1383.911612	-61.51036911	-1445.421982
CR6455P13	-2322.284575	-675.0120281	-2997.296604
ES9291P4	1060.124633	1414.070036	2474.194669
SA10178P0	-282.6216958	-1444.234034	-1726.85573
SA4109P0	41.28189867	245.782659	287.0645577
CV3567P6	-226.1341525	468.9604102	242.8262578
SA0271P4	-112.6578277	-197.7253162	-310.3831439
LY2301P2	114.4305614	2938.167237	3052.597799
LU5371P0	-618.3910208	-237.2266777	-855.6176984
ES3894P5	313.8754888	272.9410463	586.8165351
LU5157P2	-1043.860111	-76.98068108	-1120.840792
SA10164P0	755.8551681	182.8971471	938.7523152
MU12527P0	-1429.77701	-1188.070128	-2617.847138
PA6265P4	-318.0123013	783.1191771	465.1068758
LU11717P3	-1527.44542	-541.9923397	-2069.43776
MC1454P7	-2155.96696	-876.3118481	-3032.278809
AL5573P2	-1540.367244	1760.583023	220.2157791
PA3013P3	93.3875864	769.0669868	862.4545732
CC9326P3	-1015.778931	-574.778485	-1590.557416
LI1035P6	-990.2479982	-1075.150987	-2065.398985
ME12046P0	-1038.859407	-165.5511346	-1204.410542
ES11079P0	-741.1380507	-512.9625649	-1254.100616
LY3786P6	260.3738099	2457.812069	2718.185879
LU6471P6	-1106.434749	-464.3241842	-1570.758933
AL7475P0	-1129.282945	2185.016065	1055.73312
LU6923P8	-1172.508369	-442.3845851	-1614.892954
CC6609P6	-689.0819613	-428.488286	-1117.570247
OV1272P4	-223.6542252	632.1749698	408.5207446
HN5117P1	777.6421248	3282.531534	4060.173659
CR1207P3	-2081.869324	-1208.958525	-3290.827849
CR15788P3	-656.4100242	143.5366756	-512.8733486
LU6424P12	-200.9984453	619.0172191	418.0187738
ME12050P0	-1264.347174	-895.2103071	-2159.557481
LU5272P1	-1927.126097	-734.3223092	-2661.448406
BR10598P1	1039.473345	2999.035766	4038.509111
GL0608P4	-967.4580922	-359.0176941	-1326.475786
ME12065P1	-524.3519449	-306.9687485	-831.3206934
CR2828P7	-1451.820303	-753.0784477	-2204.898751
CC6679P5	-188.7081657	257.6028911	68.89472537
LU2505P4	-796.0245938	877.1271174	81.10252354
LU1902P11	-939.281356	110.2742232	-829.0071329
LU5409P1	-1815.366129	-1294.412817	-3109.778946
CR5029P1	-556.3544556	-344.4725139	-900.8269695
LI6297P4	-1013.643944	-534.4866383	-1548.130582
LU5406P0	-420.268338	1124.166776	703.8984383
LU11784P0	-252.5906973	381.4518497	128.8611524
LU6411P26	-1216.144771	-711.0514966	-1927.196267
KI2479P5	-1359.937186	-548.1854318	-1908.122618
CC6644P13	-1901.8042	-1304.681789	-3206.485989
SA13306P2	276.3721605	82.25002325	358.6221838
PA2021P6	-1126.277691	-361.9340066	-1488.211698
OV15841P3	-1296.275447	-906.5626363	-2202.838084
HN5114P0	-1008.106372	-225.7635466	-1233.869918
SA13290P3	-1392.815831	-851.9373822	-2244.753214
PA5313P4	638.5460821	612.4916673	1251.037749
ME12057P1	-624.399127	-520.1119216	-1144.511049
HN0635P5	-360.7213864	-182.1252468	-542.8466332
PA9442P3	14.68373995	910.6143827	925.2981227
ME14005P1	-437.9504446	-780.1980692	-1218.148514
LY2104P4	247.9892703	2987.568164	3235.557435
CR1742P2	25.38649058	545.7164924	571.102983
CR2054P3	-370.7447569	554.4193901	183.6746331
GA6812P5	-119.8376986	-80.69831356	-200.5360121
ME5286P1	-1428.753733	-1012.940009	-2441.693742
LU5172P1	-1469.544271	-15.0298028	-1484.574073
SA4227P1	-95.75362268	-640.051558	-735.8051807
LU2403P4	-245.848387	136.526415	-109.3219721
ME13983P1	23.20004459	-401.8101461	-378.6101015
ME12039P0	-1445.135515	-484.7133674	-1929.848883
LI6660P6	-498.1521987	213.8645283	-284.2876705
CR6229P6	-1563.197069	-526.5255634	-2089.722632
CC6724P3	-151.4776035	409.0749088	257.5973053
CR6805P9	-2077.981831	-832.731952	-2910.713783
OV1396P5	-650.1573074	230.8566864	-419.300621
SA4190P0	-574.2122556	-740.8900931	-1315.102349
BR5011P2	-1742.426036	-988.9947315	-2731.420768
LU5162P2	-1275.96349	-647.4487888	-1923.412279
KI9310P4	-2013.400996	-990.1624506	-3003.563447
LU9339P4	-1433.851505	-1132.244828	-2566.096333
LU6417P4	-222.3343476	-1050.798012	-1273.13236
LU5381P2	-1187.194482	416.1695023	-771.0249793
GA3155P3	-1243.464291	-813.0026242	-2056.466915
PA1214P4	-651.8514298	-226.1773591	-878.0287889
GS11328P0	524.8556144	26.10363257	550.959247
PA1332P5	-1717.378773	-174.9199842	-1892.298757
LU5265P4	-1605.429253	-783.9176095	-2389.346863
LY2365P7	-356.018006	1839.828973	1483.810967
LU6905P7	-561.9912337	16.78310931	-545.2081244
LU2539P9	238.4873633	2671.738147	2910.22551
ME12130P0	-939.1308146	-703.8300435	-1642.960858
SA10992P0	-1143.010623	-1363.555388	-2506.566011
LI2644P6	-1240.542264	-549.4272469	-1789.969511
CR15849P3	-591.1243126	2.285154767	-588.8391579
HN3581P2	-1080.848325	-158.1367867	-1238.985112
ME12070P1	-1239.558399	-788.7915055	-2028.349905
LU5240P0	-638.9301481	449.9503558	-188.9797923
ME12105P1	-1331.113574	-829.5044363	-2160.61801
ME12115P1	-914.136356	-282.4142117	-1196.550568
BR3116P5	-1379.219693	-967.7174192	-2346.937113
HN2222P5	-1929.278234	-865.1366629	-2794.414897
OV15696P0	-1237.605536	-146.1630655	-1383.768602
GA6819P5	-730.1000683	620.1566737	-109.9433946
PA5366P1	-918.1220566	-139.115419	-1057.237476
CR5039P1	-941.3013902	-174.7580874	-1116.059478
CR6225P4	-499.0832989	-265.5737606	-764.6570595
HN2603P7	-1035.955616	-0.829024087	-1036.784641
LU5245P3	-432.3961268	253.3210964	-179.0750304
BL9201P4	-789.8374961	32.72007655	-757.1174195
SA10243P0	209.3694659	56.72243936	266.0919052
PA2022P4	-623.647045	83.03504341	-540.6120016
LU11786P1	-534.6400101	927.1357941	392.495784
LY2219P4	-212.9308286	2918.236728	2705.305899
PA13006P0	-305.1326272	400.4700998	95.33747261
CR6721P5	-1910.50594	-1036.311786	-2946.817726
CR2564P3	-657.2751574	-86.70989729	-743.9850547
LU11681P1	-830.8801254	-632.7312939	-1463.611419
CV3667P5	-968.9145878	-124.1647749	-1093.079363
HN1120P6	-855.6682536	-133.0981635	-988.7664171
LI6292P9	-412.3769298	-85.03803814	-497.4149679
ME14001P1	-1543.009815	-1189.342191	-2732.352006
PA6263P7	-293.5548748	249.4217288	-44.13314603
PA3126P2	29.84820295	1043.851107	1073.69931
CR6446P15	-1311.562178	-317.3122171	-1628.874396
SA10225P0	98.72262386	-844.6448401	-745.9222162
SA13452P0	895.6991438	110.6419979	1006.341142
LU5255P2	-814.6834168	-160.4257965	-975.1092134
SA3224P6	-1229.504094	-772.5829733	-2002.087067
OV2029P8	-258.7357459	-31.39417379	-290.1299197
GA6832P5	523.7609538	1919.942222	2443.703175
LU5414P1	649.9646647	752.6524342	1402.617099
ME12016P1	-1147.590326	-707.9728149	-1855.563141
BR1474P2	-357.9258656	132.9698049	-224.9560608
LU5232P1	-1627.607517	-1641.584777	-3269.192294
LU11796P0	-488.926793	721.7378253	232.8110322
LU5252P1	-283.5079469	232.0093284	-51.49861848
ES6824P7	-1245.263328	-394.1644043	-1639.427732
GA13755P1	277.8071539	688.5548751	966.362029
PA13031P0	515.4734556	817.7470305	1333.220486
LU11736P0	-36.14346533	90.93236289	54.78889756
BL5368P0	-1421.295393	-598.6999227	-2019.995315
BL5008P1	-1093.713564	-422.584165	-1516.297729
CR6234P5	-634.4787481	1595.638537	961.1597889
CV3407P8	-1319.415403	-334.8251418	-1654.240545
OV13951P0	-1360.029614	-231.0180021	-1591.047616
HN2216P3	561.5196224	2979.257322	3540.776945
LI1057P4	-376.6058914	537.6266624	161.0207711
HN3623P2	-50.45817292	442.6168907	392.1587178
SA4009P1	592.946832	2994.422746	3587.369578
CR5028P0	-1874.541403	-960.7305419	-2835.271945
OV9427P4	-1533.394313	-774.7177175	-2308.112031
GA13766P0	-629.6124383	-277.2055119	-906.8179502
GA2103P3	-1111.706802	-128.102989	-1239.809791
CR9253P3	-591.1437514	115.0502731	-476.0934783
LU0357P6	-1775.421557	-623.6035344	-2399.025091
ES11061P0	-346.4126443	354.4994997	8.086855417
OV5299P2	-943.8036583	-422.3534004	-1366.157059
HN3411P5	-710.6952001	89.81316834	-620.8820317
CR3804P6	-1376.191606	-282.4150148	-1658.606621
CV10045P0	-1361.667924	-1226.522642	-2588.190567
ES11065P1	-292.7920628	-25.2362416	-318.0283044
GA3109P4	-1248.48544	-521.3606045	-1769.846044
OV5385P0	-890.9372411	609.5126637	-281.4245773
CR2521P4	-840.2420704	40.62638292	-799.6156874
BR9230P7	-1063.205399	-157.42585	-1220.631249
AL7443P3	-998.3216721	2552.888197	1554.566524
PA2507P5	-739.5019885	-330.5601149	-1070.062103
GA2192P4	-1627.637945	-649.7013763	-2277.339321
GA6876P6	-1330.648041	-324.0309099	-1654.678951
LI6291P4	-448.6608958	893.4017702	444.7408745
CR3157P4	-94.23408351	1244.386711	1150.152628
PA13027P0	-17.29112899	584.3351447	567.0440157
BR5015P3	-609.5513724	-867.5994974	-1477.15087
ME12184P0	-788.9724005	-529.5337229	-1318.506123
HN5118P1	-262.0650735	-63.66680706	-325.7318805
PA3142P4	-870.5801906	-328.8545889	-1199.434779
ES6470P8	-414.4529614	624.9376473	210.484686
CR0205P5	-1498.232841	-954.3788587	-2452.611699
LU1215P5	-1425.398147	-1519.429335	-2944.827481
LU2537P7	-1126.817125	-430.2537387	-1557.070864
BL9200P3	-961.6612931	-252.1144375	-1213.775731
HN2586P5	239.7249671	724.8930596	964.6180267
CR5062P2	-2041.747526	-1082.632217	-3124.379742
CV10909P1	-1762.825056	-698.1733598	-2460.998415
OV9413P4	-126.4049056	531.7610994	405.3561938
ME9366P3	-580.1473918	-290.1604073	-870.3077991
MC3050P7	-724.1499	-248.3360277	-972.4859277
GA13762P0	-383.6508492	192.64182	-191.0090293
ME12101P0	-561.2551785	-236.2007786	-797.455957
LU6479P12	58.6943175	1290.209764	1348.904082
ME12038P0	-881.2780109	-447.159087	-1328.437098
PA3314P2	-998.3061348	246.52063	-751.7855048
SA4196P0	-456.8990592	-562.5359324	-1019.434992
PA0787P3	-694.5523912	125.5588469	-568.9935444
CR1428P6	-2230.23829	-1111.381955	-3341.620246
GA0075P9	-1021.65564	-299.9592839	-1321.614924
CR3300P5	-1021.799319	-634.1445932	-1655.943912
ME12136P5	-1352.804598	-758.845266	-2111.649864
LI1054P5	-698.6550185	205.6029462	-493.0520724
LU11885P0	-1385.958673	-1627.575654	-3013.534327
HN5125P1	-1039.27272	-293.2137831	-1332.486503
PA2451P5	-97.07780852	799.5073711	702.4295626
BR5014P1	-1411.160307	-1186.64888	-2597.809187
SA3838P2	-124.9928377	-724.3104832	-849.3033209
ME11971P1	-1251.82663	-1171.630145	-2423.456775
ME12140P0	452.6620294	971.5179725	1424.180002
BR5496P0	-1694.403398	-986.6276677	-2681.031065
CR5027P1	-817.9260558	-295.2020149	-1113.128071
SA13263P0	-981.1384602	-1181.823547	-2162.962007
SA4083P2	384.5222527	-330.7448949	53.77735788
PA1405P3	476.9832984	1203.40374	1680.387038
LU11568P0	-1539.361678	-562.1586695	-2101.520347
SA13256P1	944.8908175	1188.44407	2133.334887
ME2395P7	-706.2791801	-691.3996371	-1397.678817
ME12183P0	-1077.731246	-578.5732104	-1656.304456
ES2563P7	692.7131944	1205.363924	1898.077119
CR1574P5	-526.351332	140.4906563	-385.8606757
PA0573P2	206.664895	698.4453287	905.1102237
MU12778P0	-1145.989187	-935.1724336	-2081.161621
OV1200P3	-1429.479085	-638.5970783	-2068.076163
LU5241P1	-2253.869769	-1886.22201	-4140.091779
CR5059P1	656.6721024	796.6365516	1453.308654
UT5328P0	1.365425602	769.0958234	770.461249
HN3697P3	-1690.451573	-885.6391963	-2576.090769
CR6848P6	-704.8394202	656.4124654	-48.42695482
CR5048P2	-1088.994118	-229.8177248	-1318.811842
HN2593P4	-490.0552941	-86.98765021	-577.0429443
CR15134P2	-1401.832694	-1066.102631	-2467.935325
KI10102P0	-1189.476943	-1036.150724	-2225.627667
LU6438P4	-1516.264439	-1119.713444	-2635.977882
LI0612P6	-1275.543852	-523.5952421	-1799.139094
SA10192P0	604.5256794	861.773478	1466.299157
HN9296P3	-703.3630178	-194.4024727	-897.7654905
MU12533P0	-1243.925975	-1252.249078	-2496.175053
ME12174P0	-142.5821084	3271.371763	3128.789654
HN3474P5	-475.5111888	-208.5065479	-684.0177367
AM7440P1	-1185.26261	2466.904514	1281.641904
GS5108P3	-117.700899	-295.0388488	-412.7397478
CC6204P3	-667.1486241	419.3589408	-247.7896833
CR9263P3	-633.9831824	-56.67115561	-690.654338
ES2356P6	-387.7967541	-70.69693464	-458.4936888
GA0103P4	-740.9208257	1413.563164	672.642338
LU1256P5	-1578.720289	-804.836334	-2383.556623
OV0276P5	-893.9114441	-219.668051	-1113.579495
LU11733P0	-1485.418631	-444.6346537	-1930.053285
LY0257P5	-672.228247	2221.874705	1549.646458
CR2857P5	-1303.9112	-598.7959941	-1902.707194
CR6924P7	-670.4843242	523.3300868	-147.1542375
ES0212P12	-224.029236	220.1067267	-3.922509348
PA1459P4	166.7090614	612.7147896	779.423851
LU13943P0	-1956.996027	-769.7079461	-2726.703973
PA3029P3	260.9343379	471.3365654	732.2709033
LI6615P6	-1402.29861	-710.8132184	-2113.111828
LU5246P1	-267.7210258	598.4069676	330.6859418
PA2414P3	30.79339949	625.4637166	656.2571161
XX2461P5	125.9526854	445.9267004	571.8793858
LU5250P4	-1863.177585	-1502.142158	-3365.319743
LU11586P0	-162.0056851	1722.583328	1560.577643
LI6278P3	-869.1483453	-229.1621236	-1098.310469
GL11310P0	-965.4192721	78.25501419	-887.1642579
ME14004P1	-1489.179928	-1140.729183	-2629.90911
CR2327P4	-214.320527	2927.878585	2713.558058
CR14917P1	-1564.041834	-668.073154	-2232.114988
ES0190P6	-1331.072591	-520.7888365	-1851.861428
CV10951P1	-1982.253715	-1503.26864	-3485.522355
PA5365P1	-710.0492297	-64.7601803	-774.80941
BL9217P4	-172.2885583	-60.20245683	-232.4910152
LU5220P4	-1263.620538	-1398.116495	-2661.737033
LU5264P4	-1983.428339	-1458.524716	-3441.953055
LU11882P0	-1131.44073	-462.907676	-1594.348407
OV2423P9	-618.9150866	-784.4603693	-1403.375456
HN3472P1	-29.31936538	348.4470642	319.1276988
PA9444P4	-92.09036834	942.7625003	850.6721319
HN0696P6	-1084.98018	-464.9316959	-1549.911876
CR15091P2	-327.8702134	91.51925326	-236.3509601
ME12111P4	-996.2228582	-146.200033	-1142.422891
GS11341P0	256.1952671	-500.4619417	-244.2666747
XX2636P1	-834.2829241	-6.050828526	-840.3337526
ME12042P1	-954.3803083	-570.9350984	-1525.315407
PA5410P1	-677.2699152	46.6980351	-630.5718801
CR15138P0	-864.2705157	-299.7740524	-1164.044568
ME12078P5	-461.5377369	32.54540224	-428.9923347
LU11949P1	-457.5306971	-58.02551023	-515.5562073
LU11624P0	-384.4356927	300.4542361	-83.98145659
CV1664P4	-816.9760186	-10.62339869	-827.5994173
SA4134P3	-1322.098939	-864.6720787	-2186.771017
OV14661P1	-440.7203182	-127.0603866	-567.7807048
ME12054P2	-433.9065281	604.0151434	170.1086153
HN3540P9	274.2843299	895.6052727	1169.889603
CR6256P3	-348.0836957	-133.8748583	-481.958554
LU11593P0	-1843.639928	-1060.892138	-2904.532066
PA3003P2	559.0907586	1054.548616	1613.639375
CV3560P4	-911.1793934	325.1752016	-586.0041918
ES2311P4	-1297.31266	-580.6843855	-1877.997046
CR2533P4	-910.4933156	-142.6430417	-1053.136357
ME12002P1	-1430.072542	-790.4039519	-2220.476494
CR2536P9	-850.3713339	12.9988203	-837.3725136
LI6694P5	-651.56895	-321.6505159	-973.2194659
GA6807P6	-1784.659352	-642.3641846	-2427.023537
ME12114P5	-1813.713966	-1086.492514	-2900.20648
AL5527P1	-1618.269812	2390.566059	772.2962476
LI6619P6	-1838.496503	-1416.852484	-3255.348987
CV10071P4	-840.3082025	-595.4094615	-1435.717664
AL5574P1	-1632.261178	2175.533031	543.2718523
LU1116P3	-525.8540656	284.9618756	-240.89219
LU0038P5	-1362.387643	-819.5967327	-2181.984376
LU0860P8	1038.772646	1009.881798	2048.654444
SA13340P0	695.528699	-147.525108	548.003591
CR3348P8	-396.4306039	-249.6090033	-646.0396072
GA6200P8	-1776.234769	-1016.707157	-2792.941925
GA6305P9	-495.9104904	494.0165488	-1.893941527
LU5349P0	-222.3790421	575.4249673	353.0459252
CV5104P1	-1627.891834	-1594.684391	-3222.576225
GA13777P0	-1552.060047	-526.0729792	-2078.133026
HN5121P1	-2083.583277	-1629.066446	-3712.649723
LI6686P2	-1989.459661	-1253.059446	-3242.519106
SA10159P0	-1091.588985	-1153.438089	-2245.027074
PA5379P1	82.43876956	408.2119808	490.6507503
LI6674P5	-476.6147258	763.1700367	286.5553109
CR6251P1	-1610.911125	-568.7475023	-2179.658627
LU1155P1	-2364.860589	-1391.360676	-3756.221265
ME12059P1	-1249.570295	-1130.259908	-2379.830203
CR5026P1	-1794.03828	-815.0784219	-2609.116701
ME12160P1	-691.8560628	-365.3496793	-1057.205742
ME12093P1	-1332.928199	-1149.846002	-2482.774201
CR6852P10	-755.7770547	-331.9277267	-1087.704781
ME12106P0	-1185.962643	-584.003039	-1769.965682
HN9298P5	-889.4153317	-1.064972232	-890.4803039
CR2060P7	-994.0091451	-183.402751	-1177.411896
AL5601P0	-1281.687775	-156.363495	-1438.05127
CR0012P5	-842.4320192	-356.2015076	-1198.633527
SA13187P0	-735.6787986	-399.6189007	-1135.297699
BR5010P2	-1471.237959	-639.1240715	-2110.362031
CR6861P4	429.7049997	511.9214899	941.6264896
AL5575P2	-1724.20996	1815.148564	90.93860358
CR5102P1	-1014.921019	-321.175342	-1336.096361
LU11554P0	-578.3083254	-424.4974509	-1002.805776
LU5235P1	-1744.177556	-1828.73355	-3572.911106
CR15415P3	908.0668851	1148.940506	2057.007391
MU12813P0	-724.07249	-1244.377331	-1968.449821
